user_id,video1,video2,video3,video4
7e4c0438-7b7d-44ff-a0e3-8628f253cb5a,scenecliptest00139.avi,scenecliptest00065.avi,scenecliptest00088.avi,
9007c1ef-9f2d-45f9-b69e-cc3a1f2b5129,sceneclipautoautotrain00321.avi,,,
da6dcd8b-fb34-4d59-a88d-4585846ad720,sceneclipautoautotrain00004.avi,sceneclipautoautotrain00073.avi,,
c91b63d3-1200-4681-b5f0-686077a5a7d9,scenecliptest00071.avi,sceneclipautoautotrain00296.avi,sceneclipautoautotrain00105.avi,sceneclipautoautotrain00393.avi
6f4f629c-e591-4763-912a-f7d772bece85,sceneclipautoautotrain00561.avi,scenecliptest00366.avi,,
1b9076de-7025-463b-8437-645883c482bb,scenecliptest00263.avi,sceneclipautoautotrain00062.avi,,
596bd3ae-b0a5-443a-a4ae-1c600b510202,sceneclipautoautotrain00078.avi,scenecliptest00243.avi,scenecliptest00125.avi,
8fc533fa-ab3e-477f-87ba-43221baf3000,scenecliptest00233.avi,,,
1f74ac0f-96bc-49ce-bc44-fd892024a42d,scenecliptest00415.avi,sceneclipautoautotrain00440.avi,,
cb24a2af-03d8-4157-b8ba-94b0032b264a,scenecliptest00415.avi,scenecliptest00190.avi,,
5140459e-d459-4927-8cd8-2a3b504f366c,scenecliptest00041.avi,sceneclipautoautotrain00458.avi,sceneclipautoautotrain00357.avi,
0e4dc35f-5531-4720-9f92-897ce8c4fc57,scenecliptest00376.avi,sceneclipautoautotrain00164.avi,sceneclipautoautotrain00301.avi,
c3791194-30e5-41e0-812e-771e66c686b9,sceneclipautoautotrain00362.avi,,,
db285e15-17d6-4753-a892-4cadba755736,scenecliptest00415.avi,,,
802dc1e1-67ba-4313-8202-ad27488a3a76,scenecliptest00048.avi,,,
43fb76e0-8de9-431c-aa11-3a2ecd4783fd,scenecliptest00510.avi,scenecliptest00289.avi,,
65bc6226-eb45-4381-8dec-ddfaf2e0116b,sceneclipautoautotrain00014.avi,scenecliptest00003.avi,,
68c2acc4-f9ca-41d2-974e-620b9f06728b,scenecliptest00102.avi,scenecliptest00580.avi,scenecliptest00458.avi,
cd4de471-3c65-42c1-9175-9f67f5ae5ab5,sceneclipautoautotrain00374.avi,scenecliptest00362.avi,scenecliptest00469.avi,scenecliptest00045.avi
0dd253a9-be4b-46f9-a884-d2c89ec0c92d,sceneclipautoautotrain00099.avi,scenecliptest00517.avi,sceneclipautoautotrain00462.avi,scenecliptest00075.avi
e86b9f26-d4ff-474e-b902-e05d3d7a2101,sceneclipautoautotrain00382.avi,sceneclipautoautotrain00305.avi,,
b48e97ac-8c0b-4b73-b623-042642b71899,scenecliptest00258.avi,scenecliptest00201.avi,sceneclipautoautotrain00115.avi,scenecliptest00128.avi
1c58b7d4-4623-4770-b3d9-fe846aee9a00,sceneclipautoautotrain00358.avi,sceneclipautoautotrain00260.avi,sceneclipautoautotrain00239.avi,
c8ccd53b-02d6-40cb-9da1-b791b37b894e,scenecliptest00139.avi,scenecliptest00571.avi,sceneclipautoautotrain00386.avi,
7f11c6bd-7c4e-401f-bb1c-89216f2c6492,sceneclipautoautotrain00153.avi,sceneclipautoautotrain00434.avi,sceneclipautoautotrain00505.avi,
307d9974-3dbb-4a30-8d08-53fb29c7500b,scenecliptest00212.avi,sceneclipautoautotrain00503.avi,,
7816f3a7-4b0a-44ac-9c73-243400b50f7e,sceneclipautoautotrain00213.avi,,,
5a2dcd67-b8a0-40ab-8921-8587d015d8a9,sceneclipautoautotrain00161.avi,,,
f15f0d10-7771-4e74-80bd-962292b568ba,sceneclipautoautotrain00474.avi,sceneclipautoautotrain00071.avi,scenecliptest00498.avi,
21af300b-ddb6-4779-9287-559cc2bcab8c,scenecliptest00083.avi,,,
a509714c-007e-44c3-8a49-2efe3e954582,sceneclipautoautotrain00210.avi,,,
cd08beb7-3e80-444f-9573-941b78b23861,scenecliptest00356.avi,sceneclipautoautotrain00406.avi,sceneclipautoautotrain00457.avi,
27bf9db9-f5ac-4949-a269-bb055463fbae,sceneclipautoautotrain00053.avi,scenecliptest00225.avi,scenecliptest00501.avi,
ec50d743-bc7f-47a7-8c7e-46b939236ea5,scenecliptest00329.avi,sceneclipautoautotrain00195.avi,,
76778b63-9582-4559-be1d-9df813919ead,scenecliptest00141.avi,scenecliptest00095.avi,scenecliptest00093.avi,sceneclipautoautotrain00341.avi
6fdde200-9bbd-497b-85a8-ea6a4ced02eb,sceneclipautoautotrain00062.avi,scenecliptest00223.avi,sceneclipautoautotrain00214.avi,sceneclipautoautotrain00503.avi
437b3ebf-2e17-468a-8a21-51ceed671399,scenecliptest00044.avi,scenecliptest00112.avi,sceneclipautoautotrain00533.avi,
cd9528eb-d3ab-48f0-b65c-c6f1ab00c856,sceneclipautoautotrain00342.avi,sceneclipautoautotrain00333.avi,,
e19a1f52-2717-476b-8d12-79e20e7d960e,sceneclipautoautotrain00016.avi,,,
749d6949-3e47-4c97-ac1d-3b10c8aa2963,sceneclipautoautotrain00187.avi,sceneclipautoautotrain00292.avi,scenecliptest00134.avi,
a5e862e1-a3ad-4b17-a053-add106875c96,sceneclipautoautotrain00468.avi,sceneclipautoautotrain00566.avi,sceneclipautoautotrain00121.avi,
26216346-320e-431e-b428-65f47d9e4967,sceneclipautoautotrain00049.avi,sceneclipautoautotrain00568.avi,sceneclipautoautotrain00264.avi,
4e037703-78fd-41be-a637-610424e5270b,sceneclipautoautotrain00250.avi,scenecliptest00349.avi,,
9176e21a-6e94-4fc3-abbe-394007a232f3,scenecliptest00387.avi,scenecliptest00384.avi,,
1a24ba0a-7e0e-416c-b423-3e334b42bf46,sceneclipautoautotrain00113.avi,scenecliptest00249.avi,,
090822a9-fa5c-45d6-a41c-a38471660609,scenecliptest00391.avi,scenecliptest00278.avi,sceneclipautoautotrain00315.avi,sceneclipautoautotrain00057.avi
6385b37a-dd82-4e22-8404-6c461379797f,scenecliptest00536.avi,sceneclipautoautotrain00271.avi,scenecliptest00299.avi,
9ca800ab-df8d-461a-bf41-7c94f43cfdb2,sceneclipautoautotrain00099.avi,scenecliptest00034.avi,,
8072ba04-aff4-417d-8df0-a23fa83771c6,scenecliptest00334.avi,scenecliptest00553.avi,sceneclipautoautotrain00217.avi,
6c6f4fa0-2cfb-448c-8cba-ba65052f2a0b,sceneclipautoautotrain00478.avi,sceneclipautoautotrain00520.avi,scenecliptest00332.avi,
564fcb23-e589-4c46-89a6-bd2ce2ab88df,scenecliptest00315.avi,scenecliptest00469.avi,sceneclipautoautotrain00282.avi,
93000da7-7bf9-4333-9fa4-727b0603bdbe,scenecliptest00226.avi,scenecliptest00086.avi,scenecliptest00085.avi,
f8511ba8-da9f-490b-8bb4-8d2e5a84913b,sceneclipautoautotrain00240.avi,,,
ef18b42c-28f4-4a7c-a692-0ed567db1c39,sceneclipautoautotrain00501.avi,sceneclipautoautotrain00408.avi,sceneclipautoautotrain00110.avi,
e48bd78d-407a-4e05-b4fa-8b8426c0a627,scenecliptest00414.avi,scenecliptest00273.avi,sceneclipautoautotrain00145.avi,
833212c3-665c-45d8-aee7-d33f7f703e36,sceneclipautoautotrain00015.avi,sceneclipautoautotrain00022.avi,,
a695e846-e48f-440d-bcbc-e0cb5fe7f718,scenecliptest00247.avi,sceneclipautoautotrain00276.avi,scenecliptest00278.avi,sceneclipautoautotrain00522.avi
7fb2b5e0-faef-4cc2-a00e-d4dce6f5a1f5,sceneclipautoautotrain00253.avi,scenecliptest00038.avi,scenecliptest00400.avi,
08d18b55-150d-4c6b-890c-f64fb7d940ec,scenecliptest00018.avi,scenecliptest00575.avi,sceneclipautoautotrain00160.avi,sceneclipautoautotrain00304.avi
d5429273-cef1-4554-acd1-d72a94dc85d1,sceneclipautoautotrain00172.avi,sceneclipautoautotrain00104.avi,scenecliptest00398.avi,
67140915-c0a7-4f44-8cfd-215b2f795746,sceneclipautoautotrain00494.avi,,,
ed340cb4-0c62-474d-82e3-f2be646b624e,sceneclipautoautotrain00529.avi,,,
f27dc8b2-77a3-4c0c-89e1-6cee78d120d1,scenecliptest00460.avi,,,
f93bc0d4-6198-4e55-85e6-1355265e5300,scenecliptest00239.avi,sceneclipautoautotrain00353.avi,,
63ce150e-02e0-421b-9db7-0d6d23a66ced,sceneclipautoautotrain00233.avi,scenecliptest00267.avi,,
ff3e5fe8-c47d-4897-876f-2c7bd19f2b8e,scenecliptest00270.avi,scenecliptest00542.avi,sceneclipautoautotrain00050.avi,
aa750143-649b-497c-b74a-1d1a77ad4364,sceneclipautoautotrain00358.avi,sceneclipautoautotrain00023.avi,sceneclipautoautotrain00166.avi,sceneclipautoautotrain00224.avi
d9800a9e-a17b-4cbb-837e-673d70b08f05,scenecliptest00146.avi,,,
ba19884c-69d5-4948-9b25-2bf254e2078b,scenecliptest00280.avi,,,
1fedc88c-e0c5-4117-a19b-ba4d6c5c3655,scenecliptest00549.avi,sceneclipautoautotrain00190.avi,,
e0bef07d-16d4-493c-9d23-d21585513360,sceneclipautoautotrain00207.avi,sceneclipautoautotrain00405.avi,scenecliptest00513.avi,
c6e7f104-66c0-440a-bece-54caa1a2a9cc,scenecliptest00092.avi,sceneclipautoautotrain00362.avi,scenecliptest00387.avi,scenecliptest00557.avi
2df3a842-b259-45ba-a609-147e6ae7c5de,scenecliptest00168.avi,scenecliptest00554.avi,sceneclipautoautotrain00289.avi,sceneclipautoautotrain00527.avi
a01b51fb-ce87-4ef6-bb55-c367309e0c0b,scenecliptest00512.avi,sceneclipautoautotrain00103.avi,,
cd7c0461-afec-4595-a7f8-1cd21e489c97,sceneclipautoautotrain00225.avi,sceneclipautoautotrain00491.avi,sceneclipautoautotrain00023.avi,sceneclipautoautotrain00382.avi
d4dff21d-bf61-43a1-9f90-b65d956d52ee,scenecliptest00580.avi,scenecliptest00129.avi,sceneclipautoautotrain00564.avi,
cbe116b5-466a-4868-b177-09cf3083d88e,sceneclipautoautotrain00151.avi,,,
0dc78f9e-83bd-4736-a35d-4321ba6d8149,scenecliptest00347.avi,scenecliptest00553.avi,,
e2dab4d0-c2d4-4b78-b226-754c73de4ee6,scenecliptest00286.avi,scenecliptest00147.avi,sceneclipautoautotrain00173.avi,
f507f2a7-6c75-43d0-acc4-6e1812da3b79,sceneclipautoautotrain00401.avi,sceneclipautoautotrain00565.avi,,
1b51ac87-b6a1-420f-9fa1-bf77f79bbe2a,sceneclipautoautotrain00253.avi,scenecliptest00035.avi,,
21eb5fbc-a632-4e02-85f4-40ded3643f97,scenecliptest00265.avi,scenecliptest00557.avi,scenecliptest00282.avi,
c595d5f7-20a8-4d0a-b088-07fd5b4b67fa,scenecliptest00413.avi,sceneclipautoautotrain00094.avi,,
df41a960-dce9-442c-af27-443d509b35c5,scenecliptest00151.avi,,,
6038283c-892b-4e3b-929e-28aa4c3a7a8c,scenecliptest00254.avi,sceneclipautoautotrain00502.avi,sceneclipautoautotrain00153.avi,
72876171-904f-4d1c-abaa-4b33b80b5763,scenecliptest00013.avi,,,
7c8ba061-1775-4905-a9d1-c7dce1fd26ed,sceneclipautoautotrain00095.avi,sceneclipautoautotrain00030.avi,,
c93b1663-8eb5-41c2-90df-11d88c0c9492,sceneclipautoautotrain00169.avi,scenecliptest00131.avi,sceneclipautoautotrain00382.avi,sceneclipautoautotrain00164.avi
d82b9b52-d75c-4c3e-a3c4-9a4f8c987a46,scenecliptest00214.avi,sceneclipautoautotrain00149.avi,,
76dd2b7c-584d-436e-8df7-747b5feaf476,sceneclipautoautotrain00091.avi,sceneclipautoautotrain00534.avi,sceneclipautoautotrain00415.avi,sceneclipautoautotrain00479.avi
2a70d06a-4f7c-4172-8fa9-d3e2bfcec0c1,scenecliptest00355.avi,scenecliptest00066.avi,sceneclipautoautotrain00322.avi,
4bb20aee-928b-4c76-a34e-a8915b853c80,scenecliptest00071.avi,scenecliptest00475.avi,sceneclipautoautotrain00307.avi,scenecliptest00573.avi
4300c632-8c02-402c-929f-0c6c23bfec1d,sceneclipautoautotrain00293.avi,,,
16ea51e9-23bd-4f43-a1a9-f423e1328d08,scenecliptest00549.avi,scenecliptest00088.avi,,
15f3492e-0ebe-4ce3-9310-4d22a93f7802,scenecliptest00301.avi,scenecliptest00178.avi,scenecliptest00527.avi,
4b104026-c8b9-4031-a445-348d61730cd1,scenecliptest00429.avi,sceneclipautoautotrain00335.avi,sceneclipautoautotrain00426.avi,scenecliptest00251.avi
97453104-0c93-4738-bbdd-bedd1503ea52,sceneclipautoautotrain00430.avi,sceneclipautoautotrain00312.avi,scenecliptest00265.avi,
b787e16c-ea2d-4216-a4d3-a06a48dcf61c,scenecliptest00055.avi,scenecliptest00172.avi,sceneclipautoautotrain00183.avi,
e75d6ff7-758c-4691-bb69-d2c640289244,sceneclipautoautotrain00291.avi,scenecliptest00445.avi,scenecliptest00560.avi,sceneclipautoautotrain00425.avi
b0b92a41-609f-43e9-a2d8-770962e0aa71,sceneclipautoautotrain00515.avi,scenecliptest00352.avi,,
0a8e521b-3c87-4c2a-9d1a-67d664025e9c,sceneclipautoautotrain00406.avi,,,
ae5bbb87-611a-4fc0-8b45-3277232a7e5c,scenecliptest00026.avi,scenecliptest00347.avi,,
dc46d850-cd84-4545-b9c1-cb324742576a,scenecliptest00323.avi,,,
3df22ac5-6476-4add-beba-80afa3e95f85,sceneclipautoautotrain00219.avi,scenecliptest00120.avi,scenecliptest00263.avi,scenecliptest00055.avi
77cc0d0d-90cb-4e36-8d11-c9a2bae5ee6d,scenecliptest00025.avi,,,
9fc766cb-2676-4387-9dbe-6e4c207bbed9,scenecliptest00511.avi,sceneclipautoautotrain00142.avi,,
68e58d06-f3fe-4b50-aee2-e0256f4d328c,sceneclipautoautotrain00559.avi,sceneclipautoautotrain00209.avi,sceneclipautoautotrain00372.avi,sceneclipautoautotrain00277.avi
da80f0ba-c92c-45c9-993d-d27a2d51f5cf,scenecliptest00080.avi,scenecliptest00448.avi,,
ce0eb324-5889-4586-aa3b-04def697e2bf,scenecliptest00475.avi,sceneclipautoautotrain00250.avi,sceneclipautoautotrain00482.avi,
e41ee499-b4bd-4de8-8a33-337484f0d620,scenecliptest00279.avi,sceneclipautoautotrain00517.avi,,
36f86344-7717-4c9f-a11e-00d2b7c79375,sceneclipautoautotrain00538.avi,scenecliptest00314.avi,sceneclipautoautotrain00168.avi,
906a6fc7-ca4b-4fa5-93f3-74d1cad9bc10,scenecliptest00146.avi,sceneclipautoautotrain00110.avi,scenecliptest00466.avi,scenecliptest00047.avi
c74c4845-188d-49a1-b8d9-166a791be6ae,sceneclipautoautotrain00395.avi,scenecliptest00249.avi,,
81a48ab3-3119-47b4-b478-30dccca9577b,sceneclipautoautotrain00445.avi,scenecliptest00317.avi,scenecliptest00498.avi,
d69c1526-2521-4d77-8512-697bb43db2db,sceneclipautoautotrain00165.avi,scenecliptest00109.avi,sceneclipautoautotrain00055.avi,
e82209f4-ce5f-4c68-96ac-b46212ddba40,scenecliptest00345.avi,,,
61258415-d90d-4c80-90c8-b4a7bfb07b0a,sceneclipautoautotrain00204.avi,sceneclipautoautotrain00439.avi,sceneclipautoautotrain00504.avi,
09440969-905b-4706-bc68-58447539fba7,scenecliptest00031.avi,scenecliptest00266.avi,scenecliptest00136.avi,sceneclipautoautotrain00025.avi
1a89c57a-74bf-45cf-b13e-3990bb6d708d,scenecliptest00114.avi,sceneclipautoautotrain00180.avi,scenecliptest00412.avi,
def364ac-2792-4941-a1f3-7c6c1ce29ac0,scenecliptest00324.avi,sceneclipautoautotrain00039.avi,scenecliptest00214.avi,
cdde862b-8595-4168-af32-c13aba8455a5,scenecliptest00060.avi,,,
8ac39cfb-31a9-4868-98b2-4ad427ff3e1b,sceneclipautoautotrain00366.avi,sceneclipautoautotrain00050.avi,scenecliptest00510.avi,
e52463f5-7d63-473f-8a4b-1df8c636696e,scenecliptest00546.avi,,,
1e3b18fa-d522-4c61-a16d-f083489f07b3,scenecliptest00521.avi,,,
8e6e651c-319d-42b7-8553-0d8ce884634d,sceneclipautoautotrain00142.avi,sceneclipautoautotrain00155.avi,,
5f8a2708-f0db-43c7-82db-e4c3be2b835a,sceneclipautoautotrain00344.avi,sceneclipautoautotrain00023.avi,,
327c72cd-728d-468a-945f-e92e81d87cfc,scenecliptest00506.avi,,,
61e1f115-8c21-4c12-a567-c434c3cc7518,sceneclipautoautotrain00304.avi,,,
c07f62da-4655-4e21-81ba-ecfc8c2ed5a4,scenecliptest00536.avi,scenecliptest00295.avi,scenecliptest00082.avi,
322ac87f-f332-4b15-a54f-7abd02e7d5bc,scenecliptest00307.avi,sceneclipautoautotrain00190.avi,scenecliptest00294.avi,scenecliptest00487.avi
573cae45-72d0-4547-82ca-80b96ca250c6,sceneclipautoautotrain00125.avi,scenecliptest00205.avi,sceneclipautoautotrain00275.avi,
8ab2556c-8ff9-42c7-835b-bcab02b8a33c,sceneclipautoautotrain00484.avi,sceneclipautoautotrain00331.avi,scenecliptest00007.avi,
5217972b-5dcb-439c-968a-64acb2e30b24,sceneclipautoautotrain00475.avi,,,
ce8fc284-9c9c-4a1c-ad53-2955413b11dd,scenecliptest00417.avi,scenecliptest00105.avi,scenecliptest00260.avi,
d20cf683-c46c-4a6f-83a6-1c1bcfc7a336,sceneclipautoautotrain00489.avi,scenecliptest00512.avi,scenecliptest00285.avi,scenecliptest00392.avi
17002a1d-7606-4011-a4b7-ddf9e421265b,sceneclipautoautotrain00352.avi,,,
0d90110a-bf15-489a-8598-7baaa0cb190a,sceneclipautoautotrain00551.avi,sceneclipautoautotrain00228.avi,scenecliptest00013.avi,
ba5df6ec-9567-4020-82bc-cf6888d88d0b,sceneclipautoautotrain00306.avi,sceneclipautoautotrain00249.avi,,
f5967141-ab8f-4bb5-8889-fea0dc706ca2,scenecliptest00270.avi,,,
2982c8f8-b8c3-4b03-a10c-507e11737ab1,scenecliptest00450.avi,sceneclipautoautotrain00100.avi,scenecliptest00528.avi,scenecliptest00064.avi
73bdafc8-f7a0-4155-b3a0-64c7a1a4b20e,scenecliptest00335.avi,,,
60b4718c-8592-421e-b32e-1a50427af209,scenecliptest00537.avi,scenecliptest00245.avi,sceneclipautoautotrain00441.avi,scenecliptest00082.avi
e663b234-37ba-4b03-94c0-00ffce1dfeff,sceneclipautoautotrain00570.avi,scenecliptest00010.avi,scenecliptest00384.avi,sceneclipautoautotrain00243.avi
60f5f094-23fc-45d3-befb-580ce5256b28,sceneclipautoautotrain00096.avi,,,
7bc20bb4-8057-4c0e-a7c3-7dfede4eff11,scenecliptest00402.avi,sceneclipautoautotrain00313.avi,,
b3ccfefa-899d-479f-b24a-6d56e406a1ac,scenecliptest00315.avi,,,
b66b450a-a3e5-4798-bbbc-ae27dbb7a72c,scenecliptest00558.avi,scenecliptest00245.avi,sceneclipautoautotrain00295.avi,sceneclipautoautotrain00138.avi
6ed50f72-efc5-4d09-bfdd-abcd780cf74e,scenecliptest00491.avi,,,
9da51bd2-45ad-4eea-b912-9e681fcd1126,sceneclipautoautotrain00310.avi,sceneclipautoautotrain00193.avi,scenecliptest00234.avi,
2be37cd0-7d4e-4173-882b-19e447cde1e3,sceneclipautoautotrain00553.avi,,,
19969db3-7683-420b-b28e-893398e8cfd6,sceneclipautoautotrain00180.avi,,,
87a71778-050a-4e5d-8cf0-7a40caa2bb7e,scenecliptest00079.avi,scenecliptest00427.avi,scenecliptest00371.avi,
09f98940-6694-42c5-a002-495366f1ae76,sceneclipautoautotrain00296.avi,scenecliptest00354.avi,scenecliptest00362.avi,
b799e8bb-6cca-4290-9655-76c549e042bb,scenecliptest00563.avi,,,
6e993fd6-8472-43ee-aa47-4d98c7a97008,sceneclipautoautotrain00170.avi,sceneclipautoautotrain00032.avi,,
76b09c55-6610-4029-8d54-91ff1ddb884b,scenecliptest00318.avi,sceneclipautoautotrain00318.avi,sceneclipautoautotrain00392.avi,scenecliptest00077.avi
1cb4920c-0276-4307-848c-528fcb73ffb0,scenecliptest00488.avi,scenecliptest00217.avi,sceneclipautoautotrain00453.avi,scenecliptest00098.avi
8493c36e-9811-4cd6-8b55-c5b5b9bdc726,sceneclipautoautotrain00498.avi,sceneclipautoautotrain00333.avi,,
ca026a1e-7d9b-4cf6-aeb6-65bd71751f54,sceneclipautoautotrain00387.avi,,,
18a057a1-0148-4520-8cf7-ec8e5add217b,scenecliptest00082.avi,sceneclipautoautotrain00414.avi,scenecliptest00427.avi,scenecliptest00356.avi
328e371f-fa23-43cc-91c1-d8177393e105,sceneclipautoautotrain00540.avi,scenecliptest00426.avi,scenecliptest00309.avi,sceneclipautoautotrain00124.avi
4f2bf4bf-e1e6-4c26-93dd-ef4d62434a34,scenecliptest00095.avi,,,
ec7804da-dfe6-4631-a283-7d3dd1210581,scenecliptest00479.avi,,,
ee386525-abb2-49e7-ab01-42b5d093f5fd,sceneclipautoautotrain00201.avi,sceneclipautoautotrain00194.avi,sceneclipautoautotrain00273.avi,sceneclipautoautotrain00196.avi
34961221-aacd-4e9a-9fb6-42b5c99d066e,sceneclipautoautotrain00328.avi,scenecliptest00078.avi,scenecliptest00163.avi,scenecliptest00514.avi
98e90d42-a1af-4310-9d20-bd61bce31974,scenecliptest00466.avi,,,
2319d524-ef79-4a10-a651-0e1eae3572bd,sceneclipautoautotrain00005.avi,sceneclipautoautotrain00164.avi,scenecliptest00141.avi,
db5fcd95-7349-4f4c-8b12-6acc9c7799c6,sceneclipautoautotrain00394.avi,scenecliptest00214.avi,sceneclipautoautotrain00204.avi,scenecliptest00323.avi
d7e5696c-4a33-4947-b835-8e44aca4c2b4,sceneclipautoautotrain00547.avi,scenecliptest00511.avi,sceneclipautoautotrain00364.avi,scenecliptest00287.avi
e19cd896-1bbb-4b7c-b4e8-7aa8ec55e8f7,scenecliptest00484.avi,scenecliptest00367.avi,,
a457c7ad-0889-4ccb-ba10-211b24997704,scenecliptest00066.avi,scenecliptest00347.avi,,
d1debbf7-bc17-4b7e-b90e-8574d7957752,sceneclipautoautotrain00022.avi,scenecliptest00463.avi,,
ee64de76-444d-44ae-81b7-1fa130670ad2,sceneclipautoautotrain00211.avi,,,
b606d040-b695-4466-b24f-87dc472ea2c3,scenecliptest00145.avi,,,
2791fc2b-17bc-4fd9-a739-d14e59fc64fd,scenecliptest00120.avi,scenecliptest00473.avi,sceneclipautoautotrain00368.avi,sceneclipautoautotrain00086.avi
28a16b96-7148-4bf5-9a7b-f3a93d122aec,sceneclipautoautotrain00538.avi,,,
8f923eae-3fdb-4813-b998-ac192a1e36d6,scenecliptest00310.avi,scenecliptest00183.avi,scenecliptest00345.avi,scenecliptest00494.avi
54cedb58-875b-48af-a591-4c9ac44109fe,scenecliptest00385.avi,sceneclipautoautotrain00248.avi,,
036e87ec-d053-447d-a934-e9c93c737fe2,sceneclipautoautotrain00406.avi,sceneclipautoautotrain00400.avi,,
88d38c62-7573-4d40-9be6-3e1132e1e452,scenecliptest00121.avi,scenecliptest00192.avi,scenecliptest00287.avi,scenecliptest00374.avi
4dbbaa43-4c83-4ddd-bf39-eea187211302,sceneclipautoautotrain00439.avi,sceneclipautoautotrain00165.avi,sceneclipautoautotrain00532.avi,scenecliptest00337.avi
4d5aee04-82bb-459d-96a1-018013b23957,scenecliptest00247.avi,scenecliptest00581.avi,scenecliptest00114.avi,
99b9f374-3488-4d06-848a-8c1a494eb67b,scenecliptest00102.avi,scenecliptest00555.avi,scenecliptest00109.avi,
d89c7340-909a-4902-8559-24ccdb80bee9,scenecliptest00450.avi,,,
505937f0-8b00-4177-a6f4-e7a1dd2dbf73,scenecliptest00514.avi,sceneclipautoautotrain00129.avi,,
64926b62-b32f-4018-9ca1-686e12c2f513,sceneclipautoautotrain00337.avi,,,
3ca54c8d-6f22-4684-ba01-7c2fe724deb3,sceneclipautoautotrain00170.avi,sceneclipautoautotrain00523.avi,sceneclipautoautotrain00398.avi,sceneclipautoautotrain00268.avi
3c7ec09e-9d64-49fe-9c22-299d1c544299,sceneclipautoautotrain00023.avi,,,
05a9ce65-7833-4404-8ba6-f436c4aa04ff,sceneclipautoautotrain00242.avi,,,
2cc77d55-27c9-4605-81f7-2764bb76914c,sceneclipautoautotrain00393.avi,sceneclipautoautotrain00101.avi,scenecliptest00337.avi,sceneclipautoautotrain00369.avi
29e9530b-bfc1-4174-8cdc-6aa05aa8da79,scenecliptest00504.avi,scenecliptest00019.avi,sceneclipautoautotrain00165.avi,sceneclipautoautotrain00125.avi
97bd779a-aef5-4e99-b725-2865b5648da8,sceneclipautoautotrain00198.avi,,,
3fdf45f5-d393-446e-8026-a907065107a8,sceneclipautoautotrain00193.avi,,,
dcec2df5-ac6e-4779-9567-be6ab579de53,sceneclipautoautotrain00084.avi,scenecliptest00550.avi,scenecliptest00092.avi,scenecliptest00128.avi
8d7999dc-2e20-4b1b-bf43-e181f2a58906,sceneclipautoautotrain00521.avi,scenecliptest00541.avi,sceneclipautoautotrain00014.avi,sceneclipautoautotrain00019.avi
839518d9-cc54-47be-a810-a86cc8ca271f,sceneclipautoautotrain00300.avi,,,
095a4387-23c8-4f73-b3ab-20ba919586d6,scenecliptest00379.avi,scenecliptest00131.avi,sceneclipautoautotrain00377.avi,sceneclipautoautotrain00418.avi
04d68d5b-00ea-484d-ad65-11e13271c2bf,sceneclipautoautotrain00162.avi,,,
92b05488-00dd-4520-b26b-a7b93c0c4c9a,scenecliptest00496.avi,sceneclipautoautotrain00120.avi,scenecliptest00277.avi,
a226c423-8eb8-4efe-9e9f-a57abb952cd0,sceneclipautoautotrain00334.avi,sceneclipautoautotrain00395.avi,,
9d05c7cb-25bd-4b34-ab2f-cdaa92a966a4,scenecliptest00444.avi,sceneclipautoautotrain00065.avi,scenecliptest00449.avi,scenecliptest00112.avi
e918d0ae-526d-4153-b63c-d0be96d574e7,sceneclipautoautotrain00262.avi,scenecliptest00308.avi,scenecliptest00150.avi,
386b9835-6455-4997-a160-67f9b2777dcc,sceneclipautoautotrain00548.avi,scenecliptest00309.avi,sceneclipautoautotrain00117.avi,sceneclipautoautotrain00219.avi
63c9aec8-a359-4003-bf6f-ef19a4c2d652,scenecliptest00351.avi,,,
bd3fa41e-9aa6-4186-accf-5aaa2dd4ab41,scenecliptest00069.avi,sceneclipautoautotrain00363.avi,,
22770d43-655d-4bb8-831d-c4a40da8f17a,sceneclipautoautotrain00023.avi,scenecliptest00316.avi,scenecliptest00119.avi,sceneclipautoautotrain00061.avi
6df01bea-1224-4862-8bb8-59d4038fcbc0,sceneclipautoautotrain00228.avi,,,
bf3202d4-a93d-4572-b295-5e7953c0972a,scenecliptest00506.avi,sceneclipautoautotrain00490.avi,sceneclipautoautotrain00565.avi,sceneclipautoautotrain00516.avi
975f8cb3-c430-47b4-b103-629fbcefd708,scenecliptest00387.avi,scenecliptest00233.avi,scenecliptest00036.avi,
41b3248c-09b2-482b-8724-386efa90e612,sceneclipautoautotrain00281.avi,sceneclipautoautotrain00368.avi,sceneclipautoautotrain00329.avi,
7f92a252-147e-4838-af8b-eb7b0a971084,sceneclipautoautotrain00348.avi,sceneclipautoautotrain00287.avi,scenecliptest00128.avi,scenecliptest00039.avi
3455fadb-fd41-4996-9ccb-e2909ecd0882,sceneclipautoautotrain00112.avi,scenecliptest00429.avi,scenecliptest00199.avi,
0977e174-ae2a-4561-b32d-eed7eb954422,scenecliptest00194.avi,sceneclipautoautotrain00429.avi,sceneclipautoautotrain00118.avi,sceneclipautoautotrain00144.avi
589dd5f5-ae1d-4d5b-8b4a-e0004dc670a5,sceneclipautoautotrain00186.avi,scenecliptest00499.avi,,
6078705b-f39e-425c-9533-31a52c11d6b0,sceneclipautoautotrain00328.avi,scenecliptest00106.avi,scenecliptest00139.avi,
44814e9c-ccb4-436e-8992-c93497830525,scenecliptest00010.avi,,,
